datetime;dst;src;src_vendor;randomized;rssi;idx;seq_num;ch_freq;FCfield;ssid;dot11elt;oui;truth
2024-02-29 15:34:16.511875;ff:ff:ff:ff:ff:ff;5e:60:7c:e2:f7:c7;;1;-91;2169;262;2422;;;[0, 1, 50, 3, 45, 127, 191, 221, 255, 255];[20722];12.0
2024-02-29 15:34:31.637214;ff:ff:ff:ff:ff:ff;f6:a2:90:1e:7c:3a;;1;-60;2170;290;2452;;;[0, 1, 50, 3, 45, 127, 191, 221, 255, 221];[20722, 5271450];12.0
2024-02-29 15:34:31.732591;ff:ff:ff:ff:ff:ff;f6:a2:90:1e:7c:3a;;1;-59;2171;294;2462;;;[0, 1, 50, 3, 45, 127, 191, 221, 255, 221];[20722, 5271450];12.0
2024-02-29 15:34:34.296448;ff:ff:ff:ff:ff:ff;dc:fb:48:de:86:8d;Intel Corporate;0;-54;2172;711;2442;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:34:34.451735;ff:ff:ff:ff:ff:ff;dc:fb:48:de:86:8d;Intel Corporate;0;-52;2173;719;2457;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:34:34.465572;ff:ff:ff:ff:ff:ff;dc:fb:48:de:86:8d;Intel Corporate;0;-51;2174;720;2457;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:34:34.482800;ff:ff:ff:ff:ff:ff;dc:fb:48:de:86:8d;Intel Corporate;0;-54;2175;721;2462;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:34:36.553811;ff:ff:ff:ff:ff:ff;da:bf:21:a7:47:bf;;1;-91;2176;415;2447;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];12.0
2024-02-29 15:34:36.564009;ff:ff:ff:ff:ff:ff;da:bf:21:a7:47:bf;;1;-90;2177;416;2447;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];12.0
2024-02-29 15:34:36.713116;ff:ff:ff:ff:ff:ff;62:cd:35:a7:74:8c;;1;-65;2178;3528;2462;;;[0, 1, 50, 3, 45, 127];[];12.0
2024-02-29 15:34:36.717120;ff:ff:ff:ff:ff:ff;76:ca:b7:e2:bf:35;;1;-65;2179;1607;2462;;;[0, 1, 50, 3, 45, 127];[];12.0
2024-02-29 15:34:36.874127;ff:ff:ff:ff:ff:ff;c2:c5:8c:62:82:0f;;1;-72;2180;1748;2427;;;[0, 1, 50, 3, 45, 127];[];12.0
2024-02-29 15:34:36.917868;ff:ff:ff:ff:ff:ff;e2:7e:de:f5:0c:ad;;1;-75;2181;3136;2432;;;[0, 1, 50, 3, 45, 127];[];12.0
2024-02-29 15:34:36.919284;ff:ff:ff:ff:ff:ff;be:56:9f:e2:de:4f;;1;-74;2182;287;2432;;;[0, 1, 50, 3, 45, 127];[];12.0
2024-02-29 15:34:37.032783;ff:ff:ff:ff:ff:ff;7a:31:6f:c1:70:8e;;1;-76;2183;2707;2442;;;[0, 1, 50, 3, 45, 127, 255];[];12.0
2024-02-29 15:34:37.042975;ff:ff:ff:ff:ff:ff;7a:31:6f:c1:70:8e;;1;-78;2184;2708;2442;;;[0, 1, 50, 3, 45, 127, 255];[];12.0
2024-02-29 15:34:37.099002;ff:ff:ff:ff:ff:ff;ca:01:03:eb:29:f3;;1;-68;2185;2770;2447;;;[0, 1, 50, 3, 45, 127];[];12.0
2024-02-29 15:34:37.280972;ff:ff:ff:ff:ff:ff;f6:e7:a6:77:b0:73;;1;-70;2186;1918;2462;;;[0, 1, 50, 3, 45, 127];[];12.0
2024-02-29 15:34:37.431401;ff:ff:ff:ff:ff:ff;0e:8d:8a:26:ba:f4;;1;-71;2187;2261;2427;;;[0, 1, 50, 3, 45, 127];[];12.0
2024-02-29 15:34:37.460128;ff:ff:ff:ff:ff:ff;be:56:9f:e2:de:4f;;1;-75;2188;1719;2427;;;[0, 1, 50, 3, 45, 127];[];12.0
2024-02-29 15:34:37.461564;ff:ff:ff:ff:ff:ff;ca:01:03:eb:29:f3;;1;-71;2189;2882;2427;;;[0, 1, 50, 3, 45, 127];[];12.0
2024-02-29 15:34:40.137274;ff:ff:ff:ff:ff:ff;dc:fb:48:8c:71:fc;Intel Corporate;0;-54;2190;809;2422;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:34:53.487412;ff:ff:ff:ff:ff:ff;40:ec:99:1f:3e:75;Intel Corporate;0;-63;2191;798;2437;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:34:53.502746;ff:ff:ff:ff:ff:ff;40:ec:99:1f:3e:75;Intel Corporate;0;-57;2192;799;2437;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:34:53.519984;ff:ff:ff:ff:ff:ff;40:ec:99:1f:3e:75;Intel Corporate;0;-57;2193;800;2442;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:35:05.661047;ff:ff:ff:ff:ff:ff;5a:af:c5:d1:8a:2e;;1;-93;2194;1616;2442;;;[0, 1, 50, 3, 45, 127, 255];[];12.0
2024-02-29 15:35:10.811031;ff:ff:ff:ff:ff:ff;dc:fb:48:00:51:90;Intel Corporate;0;-58;2195;955;2462;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:35:12.177803;ff:ff:ff:ff:ff:ff;dc:fb:48:dd:c6:0b;Intel Corporate;0;-55;2196;786;2437;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:35:12.323231;ff:ff:ff:ff:ff:ff;dc:fb:48:dd:c6:0b;Intel Corporate;0;-55;2197;793;2452;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:35:12.355208;ff:ff:ff:ff:ff:ff;dc:fb:48:dd:c6:0b;Intel Corporate;0;-57;2198;795;2452;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:35:13.590841;ff:ff:ff:ff:ff:ff;f2:f3:ec:31:23:db;;1;-63;2199;1581;2462;;;[0, 1, 50, 3, 45, 127, 191, 221, 255];[20722];12.0
2024-02-29 15:35:21.351646;ff:ff:ff:ff:ff:ff;68:ec:c5:24:03:44;Intel Corporate;0;-91;2200;2754;2417;;;[0, 1, 50, 45];[];12.0
2024-02-29 15:35:21.468123;ff:ff:ff:ff:ff:ff;68:ec:c5:24:03:44;Intel Corporate;0;-88;2201;2759;2432;;;[0, 1, 50, 45];[];12.0
2024-02-29 15:35:28.566047;ff:ff:ff:ff:ff:ff;d6:79:9c:63:e1:1e;;1;-63;2202;1859;2427;;;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];12.0
2024-02-29 15:35:30.048328;ff:ff:ff:ff:ff:ff;36:fa:fd:45:dc:1d;;1;-77;2203;549;2462;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];12.0
2024-02-29 15:35:31.727647;ff:ff:ff:ff:ff:ff;66:56:8b:71:8a:be;;1;-57;2204;979;2462;;;[0, 1, 50, 3, 45, 127, 191, 221, 255, 221];[20722, 5271450];12.0
2024-02-29 15:35:36.318671;ff:ff:ff:ff:ff:ff;ee:33:eb:69:47:e0;;1;-92;2205;3017;2432;;;[0, 1, 50, 3, 45, 127, 255];[];12.0
2024-02-29 15:35:37.727657;ff:ff:ff:ff:ff:ff;5e:60:7c:e2:f7:c7;;1;-93;2206;304;2462;;;[0, 1, 50, 3, 45, 127, 191, 221, 255, 255];[20722];12.0
2024-02-29 15:35:40.050068;ff:ff:ff:ff:ff:ff;dc:fb:48:8c:71:fc;Intel Corporate;0;-56;2207;827;2417;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:35:40.135504;ff:ff:ff:ff:ff:ff;dc:fb:48:8c:71:fc;Intel Corporate;0;-58;2208;831;2427;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:35:40.162472;ff:ff:ff:ff:ff:ff;dc:fb:48:8c:71:fc;Intel Corporate;0;-54;2209;832;2427;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:35:40.191126;ff:ff:ff:ff:ff:ff;dc:fb:48:8c:71:fc;Intel Corporate;0;-55;2210;833;2432;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:35:46.322337;ff:ff:ff:ff:ff:ff;dc:fb:48:f5:c6:c2;Intel Corporate;0;-42;2211;803;2442;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:35:46.458952;ff:ff:ff:ff:ff:ff;dc:fb:48:f5:c6:c2;Intel Corporate;0;-46;2212;811;2452;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:35:46.471649;ff:ff:ff:ff:ff:ff;dc:fb:48:f5:c6:c2;Intel Corporate;0;-47;2213;812;2457;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:35:47.921134;ff:ff:ff:ff:ff:ff;82:0e:6b:fc:56:d5;;1;-57;2214;2019;2437;;;[0, 1, 50, 3, 45, 191, 221, 255, 127, 221];[20722, 9240048];12.0
2024-02-29 15:35:47.985130;ff:ff:ff:ff:ff:ff;82:0e:6b:fc:56:d5;;1;-55;2215;2022;2442;;;[0, 1, 50, 3, 45, 191, 221, 255, 127, 221];[20722, 9240048];12.0
2024-02-29 15:35:48.062153;ff:ff:ff:ff:ff:ff;82:0e:6b:fc:56:d5;;1;-55;2216;2025;2447;;;[0, 1, 50, 3, 45, 191, 221, 255, 127, 221];[20722, 9240048];12.0
2024-02-29 15:35:50.752594;ff:ff:ff:ff:ff:ff;5e:9c:37:3c:b3:57;;1;-86;2217;1807;2442;;;[0, 1, 50, 221, 3];[20722];12.0
2024-02-29 15:35:50.963341;ff:ff:ff:ff:ff:ff;5e:9c:37:3c:b3:57;;1;-85;2218;1813;2462;;;[0, 1, 50, 221, 3];[20722];12.0
2024-02-29 15:35:53.154025;ff:ff:ff:ff:ff:ff;40:ec:99:1f:3e:75;Intel Corporate;0;-54;2219;818;2462;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:35:55.348333;ff:ff:ff:ff:ff:ff;d4:25:8b:53:c5:7b;Intel Corporate;0;-66;2220;322;2462;;SSID_56211587;[0, 1, 50, 3, 45, 221];[20722];12.0
2024-02-29 15:35:55.365406;ff:ff:ff:ff:ff:ff;d4:25:8b:53:c5:7b;Intel Corporate;0;-64;2221;323;2462;;SSID_56211587;[0, 1, 50, 3, 45, 221];[20722];12.0
2024-02-29 15:35:55.381815;ff:ff:ff:ff:ff:ff;d4:25:8b:53:c5:7b;Intel Corporate;0;-66;2222;324;2462;;SSID_56211587;[0, 1, 50, 3, 45, 221];[20722];12.0
2024-02-29 15:36:03.412488;ff:ff:ff:ff:ff:ff;e0:cc:f8:7d:aa:bc;Xiaomi Communications Co Ltd;0;-87;2223;1468;2442;;SSID_56211587;[0, 1, 50, 3, 45, 127, 191, 255, 221];[5271450];12.0
2024-02-29 15:36:03.868968;ff:ff:ff:ff:ff:ff;ea:3d:6d:b9:a6:be;;1;-56;2224;3005;2437;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];12.0
2024-02-29 15:36:03.893980;ff:ff:ff:ff:ff:ff;ea:3d:6d:b9:a6:be;;1;-56;2225;3006;2437;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];12.0
2024-02-29 15:36:10.881830;ff:ff:ff:ff:ff:ff;dc:fb:48:00:51:90;Intel Corporate;0;-47;2226;979;2422;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:36:11.921137;ff:ff:ff:ff:ff:ff;dc:fb:48:dd:c6:0b;Intel Corporate;0;-60;2227;806;2417;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:36:12.024491;ff:ff:ff:ff:ff:ff;dc:fb:48:dd:c6:0b;Intel Corporate;0;-56;2228;811;2427;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:36:12.052822;ff:ff:ff:ff:ff:ff;dc:fb:48:dd:c6:0b;Intel Corporate;0;-54;2229;812;2427;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:36:12.069219;ff:ff:ff:ff:ff:ff;dc:fb:48:dd:c6:0b;Intel Corporate;0;-56;2230;813;2432;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:36:12.085064;ff:ff:ff:ff:ff:ff;dc:fb:48:dd:c6:0b;Intel Corporate;0;-56;2231;814;2432;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:36:14.615633;ff:ff:ff:ff:ff:ff;40:ec:99:f9:34:a6;Intel Corporate;0;-57;2232;3434;2462;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:36:21.462137;ff:ff:ff:ff:ff:ff;68:ec:c5:24:03:44;Intel Corporate;0;-87;2233;2778;2432;;;[0, 1, 50, 45];[];12.0
2024-02-29 15:36:21.472739;ff:ff:ff:ff:ff:ff;68:ec:c5:24:03:44;Intel Corporate;0;-87;2234;2779;2437;;;[0, 1, 50, 45];[];12.0
2024-02-29 15:36:25.440671;ff:ff:ff:ff:ff:ff;02:b0:d0:b4:4e:97;;1;-73;2235;1123;2447;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];12.0
2024-02-29 15:36:27.530017;ff:ff:ff:ff:ff:ff;8a:06:75:e1:16:c5;;1;-72;2236;1724;2437;;;[0, 1, 50, 3, 45, 127];[];12.0
2024-02-29 15:36:29.000906;ff:ff:ff:ff:ff:ff;b6:68:71:22:64:0b;;1;-94;2237;946;2417;;SSID_56211587;[0, 1, 50, 45, 127, 255, 221];[5271450];12.0
2024-02-29 15:36:29.020301;ff:ff:ff:ff:ff:ff;b6:68:71:22:64:0b;;1;-93;2238;947;2422;;SSID_56211587;[0, 1, 50, 45, 127, 255, 221];[5271450];12.0
2024-02-29 15:36:29.067356;ff:ff:ff:ff:ff:ff;b6:68:71:22:64:0b;;1;-91;2239;948;2427;;SSID_56211587;[0, 1, 50, 45, 127, 255, 221];[5271450];12.0
2024-02-29 15:36:34.499195;ff:ff:ff:ff:ff:ff;dc:fb:48:de:86:8d;Intel Corporate;0;-50;2240;749;2417;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:36:34.565068;ff:ff:ff:ff:ff:ff;dc:fb:48:de:86:8d;Intel Corporate;0;-54;2241;752;2422;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:36:34.593507;ff:ff:ff:ff:ff:ff;dc:fb:48:de:86:8d;Intel Corporate;0;-55;2242;753;2427;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:36:34.618113;ff:ff:ff:ff:ff:ff;dc:fb:48:de:86:8d;Intel Corporate;0;-54;2243;754;2432;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:36:34.636086;ff:ff:ff:ff:ff:ff;dc:fb:48:de:86:8d;Intel Corporate;0;-57;2244;755;2432;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:36:39.885896;ff:ff:ff:ff:ff:ff;dc:fb:48:8c:71:fc;Intel Corporate;0;-54;2245;849;2462;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:36:42.009192;ff:ff:ff:ff:ff:ff;dc:fb:48:c2:1d:64;Intel Corporate;0;-62;2246;955;2452;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:36:42.042124;ff:ff:ff:ff:ff:ff;dc:fb:48:c2:1d:64;Intel Corporate;0;-68;2247;957;2457;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:36:42.058298;ff:ff:ff:ff:ff:ff;dc:fb:48:c2:1d:64;Intel Corporate;0;-65;2248;958;2457;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:36:53.461510;ff:ff:ff:ff:ff:ff;40:ec:99:1f:3e:75;Intel Corporate;0;-57;2249;844;2442;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:36:53.478715;ff:ff:ff:ff:ff:ff;40:ec:99:1f:3e:75;Intel Corporate;0;-59;2250;845;2447;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:36:53.497510;ff:ff:ff:ff:ff:ff;40:ec:99:1f:3e:75;Intel Corporate;0;-61;2251;846;2447;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:36:58.107323;ff:ff:ff:ff:ff:ff;3e:1d:4c:2e:25:d7;;1;-91;2252;3070;2462;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];12.0
2024-02-29 15:36:58.700755;ff:ff:ff:ff:ff:ff;52:81:fb:d1:b4:e0;;1;-85;2253;251;2417;;;[0, 1, 50, 3, 45, 191, 221, 127, 255, 221, 221];[20722, 5271450, 9240048];12.0
2024-02-29 15:36:58.761948;ff:ff:ff:ff:ff:ff;52:81:fb:d1:b4:e0;;1;-81;2254;254;2422;;;[0, 1, 50, 3, 45, 191, 221, 127, 255, 221, 221];[20722, 5271450, 9240048];12.0
2024-02-29 15:36:59.226845;ff:ff:ff:ff:ff:ff;82:0e:6b:fc:56:d5;;1;-63;2255;59;2417;;SSID_56211587;[0, 1, 50, 3, 45, 127, 191, 255];[];12.0
2024-02-29 15:37:06.369981;ff:ff:ff:ff:ff:ff;dc:a6:32:eb:59:4d;Raspberry Pi Trading Ltd;0;-90;2256;1911;2417;;;[0, 1, 50, 3, 45, 127, 221, 221];[20722, 4120];12.0
2024-02-29 15:37:09.451861;ff:ff:ff:ff:ff:ff;ea:3d:6d:b9:a6:be;;1;-58;2257;3018;2447;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];12.0
2024-02-29 15:37:09.972925;ff:ff:ff:ff:ff:ff;ea:3d:6d:b9:a6:be;;1;-57;2258;3031;2447;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];12.0
2024-02-29 15:37:09.993225;ff:ff:ff:ff:ff:ff;ea:3d:6d:b9:a6:be;;1;-57;2259;3032;2447;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];12.0
2024-02-29 15:37:10.063804;ff:ff:ff:ff:ff:ff;ea:3d:6d:b9:a6:be;;1;-64;2260;3035;2452;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];12.0
2024-02-29 15:37:10.155972;ff:ff:ff:ff:ff:ff;ea:3d:6d:b9:a6:be;;1;-66;2261;3039;2462;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];12.0
2024-02-29 15:37:10.176273;ff:ff:ff:ff:ff:ff;ea:3d:6d:b9:a6:be;;1;-67;2262;3040;2462;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];12.0
2024-02-29 15:37:12.182474;ff:ff:ff:ff:ff:ff;dc:fb:48:dd:c6:0b;Intel Corporate;0;-57;2263;830;2447;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:37:12.367516;ff:ff:ff:ff:ff:ff;dc:fb:48:dd:c6:0b;Intel Corporate;0;-57;2264;839;2462;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:37:12.384491;ff:ff:ff:ff:ff:ff;dc:fb:48:dd:c6:0b;Intel Corporate;0;-53;2265;840;2462;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:37:14.669372;ff:ff:ff:ff:ff:ff;40:ec:99:f9:34:a6;Intel Corporate;0;-59;2266;3458;2422;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:37:16.049086;ff:ff:ff:ff:ff:ff;32:26:8d:9e:42:82;;1;-80;2267;3361;2447;;;[0, 1, 50, 3, 45, 127, 107, 221, 221, 221];[6130, 20722, 4120];12.0
2024-02-29 15:37:20.446467;ff:ff:ff:ff:ff:ff;ea:3d:6d:b9:a6:be;;1;-57;2268;3041;2447;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];12.0
2024-02-29 15:37:29.736945;ff:ff:ff:ff:ff:ff;e6:eb:7c:80:e5:d3;;1;-79;2269;1111;2442;;;[0, 1, 50, 3, 45, 127, 255];[];12.0
2024-02-29 15:37:29.747179;ff:ff:ff:ff:ff:ff;e6:eb:7c:80:e5:d3;;1;-80;2270;1112;2442;;;[0, 1, 50, 3, 45, 127, 255];[];12.0
2024-02-29 15:37:34.589512;ff:ff:ff:ff:ff:ff;dc:fb:48:de:86:8d;Intel Corporate;0;-45;2271;769;2432;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:37:34.614054;ff:ff:ff:ff:ff:ff;dc:fb:48:de:86:8d;Intel Corporate;0;-41;2272;770;2432;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:37:34.629748;ff:ff:ff:ff:ff:ff;dc:fb:48:de:86:8d;Intel Corporate;0;-41;2273;771;2437;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:37:37.671141;ff:ff:ff:ff:ff:ff;82:0e:6b:fc:56:d5;;1;-66;2274;76;2462;;SSID_56211587;[0, 1, 50, 3, 45, 127, 191, 255];[];12.0
2024-02-29 15:37:40.244239;ff:ff:ff:ff:ff:ff;dc:fb:48:8c:71:fc;Intel Corporate;0;-51;2275;877;2447;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:37:40.281530;ff:ff:ff:ff:ff:ff;dc:fb:48:8c:71:fc;Intel Corporate;0;-48;2276;878;2452;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:37:40.957757;ff:ff:ff:ff:ff:ff;82:0e:6b:fc:56:d5;;1;-64;2277;88;2462;;SSID_56211587;[0, 1, 50, 3, 45, 127, 191, 255];[];12.0
2024-02-29 15:37:41.467764;ff:ff:ff:ff:ff:ff;52:81:fb:d1:b4:e0;;1;-86;2278;391;2462;;;[0, 1, 50, 3, 45, 191, 221, 127, 255, 221, 221];[20722, 5271450, 9240048];12.0
2024-02-29 15:37:46.517650;ff:ff:ff:ff:ff:ff;dc:fb:48:f5:c6:c2;Intel Corporate;0;-38;2279;841;2417;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:37:46.593633;ff:ff:ff:ff:ff:ff;dc:fb:48:f5:c6:c2;Intel Corporate;0;-39;2280;845;2422;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:37:46.623882;ff:ff:ff:ff:ff:ff;dc:fb:48:f5:c6:c2;Intel Corporate;0;-39;2281;846;2427;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:37:50.558306;ff:ff:ff:ff:ff:ff;18:cc:18:fc:12:16;Intel Corporate;0;-77;2282;3028;2432;;SSID_56211587;[0, 1, 50, 45, 127, 255, 255, 221];[5271450];12.0
2024-02-29 15:37:50.604482;ff:ff:ff:ff:ff:ff;18:cc:18:fc:12:16;Intel Corporate;0;-77;2283;3029;2437;;SSID_56211587;[0, 1, 50, 45, 127, 255, 255, 221];[5271450];12.0
2024-02-29 15:37:50.650456;ff:ff:ff:ff:ff:ff;18:cc:18:fc:12:16;Intel Corporate;0;-80;2284;3030;2442;;SSID_56211587;[0, 1, 50, 45, 127, 255, 255, 221];[5271450];12.0
2024-02-29 15:37:50.661159;ff:ff:ff:ff:ff:ff;18:cc:18:fc:12:16;Intel Corporate;0;-79;2285;3031;2442;;SSID_56211587;[0, 1, 50, 45, 127, 255, 255, 221];[5271450];12.0
2024-02-29 15:37:50.751281;ff:ff:ff:ff:ff:ff;18:cc:18:fc:12:16;Intel Corporate;0;-85;2286;3033;2452;;SSID_56211587;[0, 1, 50, 45, 127, 255, 255, 221];[5271450];12.0
2024-02-29 15:37:51.169650;ff:ff:ff:ff:ff:ff;ea:3d:6d:b9:a6:be;;1;-60;2287;3043;2442;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];12.0
2024-02-29 15:37:53.357733;ff:ff:ff:ff:ff:ff;40:ec:99:1f:3e:75;Intel Corporate;0;-59;2288;860;2437;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:37:53.503135;ff:ff:ff:ff:ff:ff;40:ec:99:1f:3e:75;Intel Corporate;0;-59;2289;867;2452;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:37:53.519563;ff:ff:ff:ff:ff:ff;40:ec:99:1f:3e:75;Intel Corporate;0;-55;2290;868;2457;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:37:53.535060;ff:ff:ff:ff:ff:ff;40:ec:99:1f:3e:75;Intel Corporate;0;-52;2291;869;2457;;;[0, 1, 50, 45, 127, 221];[5271450];12.0
2024-02-29 15:37:57.822916;ff:ff:ff:ff:ff:ff;ea:3d:6d:b9:a6:be;;1;-62;2292;3051;2447;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];12.0
2024-02-29 15:37:57.842851;ff:ff:ff:ff:ff:ff;ea:3d:6d:b9:a6:be;;1;-58;2293;3052;2447;;SSID_56211587;[0, 1, 50, 3, 45, 127, 255, 221, 221, 221];[6130, 20722, 4120];12.0
2024-02-29 15:37:59.149871;ff:ff:ff:ff:ff:ff;a6:4b:7f:3e:cf:85;;1;-62;2294;2906;2462;;;[0, 1, 50, 221, 3];[20722];12.0
2024-02-29 15:37:59.161040;ff:ff:ff:ff:ff:ff;a6:4b:7f:3e:cf:85;;1;-62;2295;2907;2462;;;[0, 1, 50, 221, 3];[20722];12.0
2024-02-29 15:37:59.748706;ff:ff:ff:ff:ff:ff;0a:bf:f8:76:65:84;;1;-80;2296;2497;2417;;;[0, 1, 50, 3, 45, 127, 255];[];12.0
2024-02-29 15:37:59.758951;ff:ff:ff:ff:ff:ff;0a:bf:f8:76:65:84;;1;-80;2297;2498;2417;;;[0, 1, 50, 3, 45, 127, 255];[];12.0
2024-02-29 15:38:02.174390;ff:ff:ff:ff:ff:ff;52:81:fb:d1:b4:e0;;1;-78;2298;443;2442;;;[0, 1, 50, 3, 45, 191, 221, 127, 255, 221, 221];[20722, 5271450, 9240048];12.0
2024-02-29 15:38:02.231132;ff:ff:ff:ff:ff:ff;52:81:fb:d1:b4:e0;;1;-79;2299;446;2447;;;[0, 1, 50, 3, 45, 191, 221, 127, 255, 221, 221];[20722, 5271450, 9240048];12.0
2024-02-29 15:38:02.251219;ff:ff:ff:ff:ff:ff;52:81:fb:d1:b4:e0;;1;-79;2300;447;2447;;;[0, 1, 50, 3, 45, 191, 221, 127, 255, 221, 221];[20722, 5271450, 9240048];12.0
2024-02-29 15:38:02.274543;ff:ff:ff:ff:ff:ff;52:81:fb:d1:b4:e0;;1;-82;2301;448;2452;;;[0, 1, 50, 3, 45, 191, 221, 127, 255, 221, 221];[20722, 5271450, 9240048];12.0
2024-02-29 15:38:02.295535;ff:ff:ff:ff:ff:ff;52:81:fb:d1:b4:e0;;1;-84;2302;449;2452;;;[0, 1, 50, 3, 45, 191, 221, 127, 255, 221, 221];[20722, 5271450, 9240048];12.0
